# t[days] Lbol[erg/s]
0.51724 6.62436e+40
1.03448 3.55442e+41
1.55172 5.91680e+41
2.06897 5.91680e+41
2.58621 5.58978e+41
3.10345 5.06329e+41
3.62069 4.66733e+41
4.13793 3.91965e+41
4.65517 3.29654e+41
5.17241 2.68828e+41
5.68966 2.15068e+41
6.20690 1.61991e+41
6.72414 1.28318e+41
7.24138 1.01763e+41
7.75862 7.84283e+40
8.27586 6.47540e+40
8.79310 5.19446e+40
9.31034 4.46116e+40
9.82759 3.76658e+40
10.34483 3.18015e+40
10.86207 2.68502e+40
11.37931 2.26698e+40
11.89655 1.91403e+40
12.41379 1.61603e+40
12.93103 1.36442e+40
13.44828 1.15199e+40
13.96552 9.72634e+39
14.48276 8.21202e+39
15.00000 6.93346e+39
