# t[days] Lbol[erg/s]
0.51724 1.06729e+41
1.03448 1.96274e+41
1.55172 1.96274e+41
2.06897 1.32879e+41
2.58621 7.74863e+40
3.10345 4.35138e+40
3.62069 2.65520e+40
4.13793 1.92105e+40
4.65517 1.39457e+40
5.17241 1.14036e+40
5.68966 9.48521e+39
6.20690 8.00478e+39
6.72414 6.63860e+39
7.24138 5.89763e+39
7.75862 5.06174e+39
8.27586 4.51690e+39
8.79310 3.94249e+39
9.31034 3.46942e+39
9.82759 3.12422e+39
10.34483 2.81338e+39
10.86207 2.53346e+39
11.37931 2.28139e+39
11.89655 2.05440e+39
12.41379 1.84999e+39
12.93103 1.66593e+39
13.44828 1.50017e+39
13.96552 1.35091e+39
14.48276 1.21650e+39
15.00000 1.09546e+39
