# t[days] u g r i z y J H K
0.51724 -12.987 -13.139 -12.562 -9.886 0.000 -5.642 -7.203 3.576 -9.079 
1.03448 -13.352 -13.950 -14.223 -14.627 -14.414 -14.433 -12.025 3.576 -10.842 
1.55172 -14.088 -14.875 -15.289 -15.866 -15.344 -15.426 -14.268 -14.625 -12.605 
2.06897 -14.088 -14.875 -15.302 -15.866 -16.243 -15.978 -15.283 -14.701 -14.368 
2.58621 -13.824 -14.469 -15.302 -15.761 -16.243 -16.014 -15.638 -14.795 -14.830 
3.10345 -13.434 -14.343 -15.022 -15.738 -16.065 -16.014 -15.638 -14.972 -14.830 
3.62069 -13.004 -14.186 -15.013 -15.679 -15.994 -15.945 -15.337 -14.852 -14.599 
4.13793 -12.550 -13.844 -14.834 -15.541 -15.945 -15.910 -15.337 -14.963 -14.523 
4.65517 -12.219 -13.827 -14.808 -15.418 -15.833 -15.720 -15.337 -14.852 -14.469 
5.17241 -11.604 -13.386 -14.588 -15.284 -15.662 -15.472 -15.129 -14.768 -14.332 
5.68966 -11.363 -13.244 -14.397 -15.157 -15.467 -15.363 -14.864 -14.675 -14.176 
6.20690 -10.705 -12.919 -14.187 -14.970 -15.183 -15.142 -14.680 -14.325 -14.176 
6.72414 -10.309 -12.797 -13.968 -14.736 -15.036 -14.855 -14.461 -14.109 -13.802 
7.24138 -9.550 -12.321 -13.760 -14.623 -14.762 -14.489 -14.155 -14.057 -13.723 
7.75862 -9.293 -12.023 -13.538 -14.306 -14.510 -14.283 -13.963 -13.597 -13.660 
8.27586 -8.725 -11.737 -13.294 -14.082 -14.255 -13.933 -13.722 -13.518 -13.250 
8.79310 -8.221 -11.444 -13.033 -13.852 -13.887 -13.742 -13.550 -13.392 -13.146 
9.31034 -7.841 -11.116 -12.832 -13.568 -13.825 -13.469 -13.283 -13.172 -12.843 
9.82759 -7.513 -10.965 -12.710 -13.437 -13.598 -13.340 -13.055 -13.103 -12.803 
10.34483 -7.032 -10.766 -12.437 -13.279 -13.391 -13.216 -12.876 -12.918 -12.747 
10.86207 -6.784 -10.430 -12.236 -13.106 -13.289 -13.004 -12.720 -12.804 -12.614 
11.37931 -6.270 -10.337 -12.095 -12.951 -13.129 -12.906 -12.667 -12.588 -12.614 
11.89655 -6.058 -9.970 -11.958 -12.758 -12.927 -12.834 -12.568 -12.588 -12.451 
12.41379 -5.565 -9.812 -11.782 -12.625 -12.801 -12.562 -12.430 -12.579 -12.451 
12.93103 -5.061 -9.470 -11.552 -12.477 -12.660 -12.551 -12.370 -12.539 -12.451 
13.44828 -4.910 -9.042 -11.402 -12.347 -12.515 -12.429 -12.343 -12.437 -12.324 
13.96552 -4.532 -9.042 -11.194 -12.135 -12.250 -12.319 -12.245 -12.389 -12.324 
14.48276 -4.158 -9.042 -11.084 -12.079 -12.230 -12.046 -12.152 -12.384 -12.352 
15.00000 -3.576 -8.547 -10.918 -11.870 -12.172 -11.877 -12.111 -12.289 -12.352 
