# t[days] u g r i z y J H K
0.51724 -11.623 -12.305 -12.630 -12.560 -12.111 -11.097 -10.775 -9.204 -6.213 
1.03448 -11.623 -12.514 -12.935 -12.560 -12.111 -11.097 -10.775 -9.204 -9.366 
1.55172 -11.175 -12.514 -12.935 -12.461 -11.256 -10.369 -9.228 -9.079 -9.366 
2.06897 -10.224 -11.660 -11.932 -11.298 -10.293 -9.128 -9.203 -8.420 -8.783 
2.58621 -9.275 -10.887 -11.194 -10.528 -9.635 -8.709 -8.286 -8.212 -8.380 
3.10345 -8.502 -10.348 -10.738 -10.206 -9.383 -8.645 -8.286 -8.212 -8.380 
3.62069 -7.697 -9.885 -10.400 -9.988 -9.283 -8.521 -8.367 -8.642 -8.742 
4.13793 -7.105 -9.456 -10.034 -9.775 -9.115 -8.521 -8.528 -8.672 -8.791 
4.65517 -6.557 -9.019 -9.652 -9.501 -9.078 -8.468 -8.507 -8.727 -8.999 
5.17241 -5.676 -8.483 -9.317 -9.307 -8.840 -8.468 -8.507 -8.833 -9.161 
5.68966 -4.767 -8.074 -8.994 -9.048 -8.552 -8.298 -8.503 -9.014 -9.205 
6.20690 -4.141 -7.429 -8.572 -8.734 -8.505 -8.024 -8.461 -9.014 -9.205 
6.72414 -3.381 -6.767 -8.121 -8.376 -8.065 -7.649 -8.387 -8.886 -9.272 
7.24138 -2.222 -6.249 -7.543 -8.086 -7.837 -7.598 -8.146 -8.801 -9.174 
7.75862 -1.725 -5.476 -7.035 -7.563 -7.352 -7.380 -8.055 -8.770 -9.174 
8.27586 -0.734 -4.863 -6.505 -7.102 -7.338 -7.128 -7.833 -8.713 -9.116 
8.79310 0.758 -4.081 -5.916 -6.557 -6.902 -6.984 -7.497 -8.546 -9.073 
9.31034 1.738 -3.091 -5.004 -6.407 -6.154 -6.536 -7.408 -8.362 -8.953 
9.82759 2.718 -2.392 -4.872 -5.923 -5.832 -5.902 -6.875 -8.105 -8.914 
10.34483 3.698 -1.486 -3.756 -5.201 -5.646 -5.461 -6.828 -7.854 -8.629 
10.86207 4.678 -1.044 -3.671 -4.520 -4.863 -5.186 -6.623 -7.828 -8.463 
11.37931 5.658 -0.442 -3.409 -4.453 -4.575 -4.715 -6.166 -7.523 -8.324 
11.89655 6.637 0.301 -1.137 -4.056 -4.341 -4.318 -5.939 -7.471 -8.311 
12.41379 7.617 0.979 -0.633 -3.556 -4.313 -4.122 -5.481 -7.193 -7.996 
12.93103 8.597 1.658 -0.633 -2.358 -3.270 -3.074 -5.408 -7.026 -7.953 
13.44828 9.577 2.336 -0.809 -2.358 -3.163 -3.074 -5.043 -6.816 -7.856 
13.96552 10.557 3.015 -1.185 -0.798 -2.334 -2.625 -4.762 -6.479 -7.706 
14.48276 11.537 3.693 -1.196 8.014 -2.117 -2.189 -4.742 -6.323 -7.484 
15.00000 11.537 3.693 -1.196 8.014 -0.040 -1.933 -4.259 -6.152 -7.308 
