# t[days] Lbol[erg/s]
0.51724 1.87930e+41
1.03448 7.56326e+41
1.55172 7.56326e+41
2.06897 7.05940e+41
2.58621 5.82986e+41
3.10345 4.40710e+41
3.62069 3.10274e+41
4.13793 2.18696e+41
4.65517 1.43415e+41
5.17241 1.07546e+41
5.68966 7.93132e+40
6.20690 6.19782e+40
6.72414 5.07708e+40
7.24138 4.42728e+40
7.75862 3.74485e+40
8.27586 3.30186e+40
8.79310 2.80047e+40
9.31034 2.50814e+40
9.82759 2.28999e+40
10.34483 2.09082e+40
10.86207 1.90897e+40
11.37931 1.74294e+40
11.89655 1.59135e+40
12.41379 1.45294e+40
12.93103 1.32657e+40
13.44828 1.21120e+40
13.96552 1.10585e+40
14.48276 1.00967e+40
15.00000 9.21855e+39
