# t[days] u g r i z y J H K
0.51724 -13.316 -14.544 -14.842 -14.783 -13.689 -12.687 -12.515 -8.948 0.000 
1.03448 -14.335 -15.732 -16.360 -16.316 -15.998 -15.881 -15.030 -14.548 -13.950 
1.55172 -14.335 -15.732 -16.444 -16.840 -16.520 -16.276 -15.361 -14.851 -14.007 
2.06897 -13.657 -15.470 -16.444 -16.840 -16.520 -16.276 -15.361 -14.851 -14.241 
2.58621 -13.084 -15.234 -16.312 -16.694 -16.458 -15.628 -15.013 -14.612 -14.278 
3.10345 -12.454 -14.940 -16.026 -16.348 -16.055 -15.563 -14.687 -14.324 -14.241 
3.62069 -11.727 -14.472 -15.693 -16.007 -15.626 -15.229 -14.562 -14.099 -13.915 
4.13793 -11.026 -13.997 -15.214 -15.685 -15.346 -14.525 -14.122 -14.032 -13.915 
4.65517 -9.990 -13.467 -14.797 -15.082 -14.742 -14.212 -13.841 -14.032 -13.915 
5.17241 -9.601 -12.966 -14.387 -14.742 -14.370 -13.991 -13.640 -13.719 -13.648 
5.68966 -8.688 -12.459 -13.917 -14.331 -13.999 -13.520 -13.415 -13.631 -13.648 
6.20690 -7.752 -11.959 -13.619 -13.907 -13.646 -13.242 -13.257 -13.531 -13.661 
6.72414 -7.384 -11.517 -13.187 -13.619 -13.422 -12.991 -13.176 -13.459 -13.661 
7.24138 -6.962 -11.023 -12.795 -13.314 -13.201 -12.849 -13.053 -13.381 -13.599 
7.75862 -6.402 -10.550 -12.413 -13.106 -13.013 -12.812 -12.839 -13.320 -13.558 
8.27586 -4.553 -10.015 -12.052 -12.751 -12.715 -12.363 -12.654 -13.285 -13.558 
8.79310 -3.627 -9.576 -11.637 -12.292 -12.389 -12.325 -12.551 -13.117 -13.461 
9.31034 -3.365 -8.996 -11.333 -12.055 -12.122 -11.925 -12.391 -13.115 -13.452 
9.82759 -3.164 -8.505 -10.861 -11.719 -11.814 -11.692 -12.076 -12.957 -13.401 
10.34483 -2.909 -8.084 -10.428 -11.320 -11.448 -11.419 -12.048 -12.873 -13.255 
10.86207 -1.321 -7.356 -10.034 -11.015 -11.247 -11.060 -11.816 -12.661 -13.140 
11.37931 -0.127 -7.104 -9.407 -10.641 -10.911 -11.018 -11.627 -12.525 -13.117 
11.89655 5.215 -6.245 -9.186 -10.196 -10.490 -10.405 -11.558 -12.448 -13.089 
12.41379 6.890 -5.682 -8.741 -9.940 -10.261 -10.185 -11.272 -12.337 -12.990 
12.93103 8.566 -4.064 -7.935 -9.359 -9.929 -10.112 -10.993 -12.230 -12.848 
13.44828 10.242 1.090 -7.892 -9.231 -9.682 -9.444 -10.713 -12.045 -12.662 
13.96552 11.918 2.779 -7.093 -8.836 -9.263 -9.118 -10.599 -11.774 -12.554 
14.48276 13.593 4.468 -6.335 -8.280 -8.349 -9.118 -10.130 -11.649 -12.304 
15.00000 13.593 4.468 -5.768 -7.892 -8.228 -8.525 -9.750 -11.262 -12.080 
