# t[days] Lbol[erg/s]
0.51724 1.81422e+41
1.03448 9.08007e+41
1.55172 9.91443e+41
2.06897 9.91443e+41
2.58621 7.93749e+41
3.10345 6.17567e+41
3.62069 4.47722e+41
4.13793 3.18675e+41
4.65517 2.20418e+41
5.17241 1.58729e+41
5.68966 1.22677e+41
6.20690 9.32346e+40
6.72414 7.81592e+40
7.24138 6.27076e+40
7.75862 5.38152e+40
8.27586 4.78999e+40
8.79310 4.11699e+40
9.31034 3.59787e+40
9.82759 3.27530e+40
10.34483 2.98166e+40
10.86207 2.71434e+40
11.37931 2.47099e+40
11.89655 2.24946e+40
12.41379 2.04779e+40
12.93103 1.86420e+40
13.44828 1.69706e+40
13.96552 1.54492e+40
14.48276 1.40641e+40
15.00000 1.28032e+40
