# t[days] Lbol[erg/s]
0.51724 1.62247e+41
1.03448 5.67161e+41
1.55172 5.67161e+41
2.06897 4.86836e+41
2.58621 3.39493e+41
3.10345 2.19651e+41
3.62069 1.41827e+41
4.13793 9.47108e+40
4.65517 6.89930e+40
5.17241 4.80618e+40
5.68966 3.93738e+40
6.20690 3.33000e+40
6.72414 2.73423e+40
7.24138 2.40114e+40
7.75862 2.08653e+40
8.27586 1.79816e+40
8.79310 1.56797e+40
9.31034 1.43556e+40
9.82759 1.28424e+40
10.34483 1.14888e+40
10.86207 1.02778e+40
11.37931 9.19445e+39
11.89655 8.22530e+39
12.41379 7.35831e+39
12.93103 6.58271e+39
13.44828 5.88886e+39
13.96552 5.26814e+39
14.48276 4.71285e+39
15.00000 4.21609e+39
