# t[days] Lbol[erg/s]
0.51724 1.10313e+41
1.03448 4.84210e+41
1.55172 5.91967e+41
2.06897 5.91967e+41
2.58621 5.12894e+41
3.10345 4.41417e+41
3.62069 3.52266e+41
4.13793 2.71305e+41
4.65517 1.97802e+41
5.17241 1.41635e+41
5.68966 1.04250e+41
6.20690 8.00830e+40
6.72414 6.08797e+40
7.24138 4.94200e+40
7.75862 4.14845e+40
8.27586 3.53060e+40
8.79310 3.05812e+40
9.31034 2.63400e+40
9.82759 2.37365e+40
10.34483 2.13904e+40
10.86207 1.92761e+40
11.37931 1.73709e+40
11.89655 1.56539e+40
12.41379 1.41066e+40
12.93103 1.27123e+40
13.44828 1.14558e+40
13.96552 1.03235e+40
14.48276 9.30314e+39
15.00000 8.38361e+39
