# t[days] u g r i z y J H K
0.51724 -12.975 -13.277 -14.874 -14.702 -14.565 -15.048 -13.161 0.000 -3.521 
1.03448 -14.434 -15.865 -16.558 -16.610 -16.446 -15.826 -15.044 -14.614 -13.380 
1.55172 -14.434 -15.865 -16.795 -17.126 -17.005 -16.626 -15.829 -15.037 -14.778 
2.06897 -13.972 -15.765 -16.795 -17.126 -17.005 -16.626 -15.829 -15.037 -14.778 
2.58621 -13.192 -15.502 -16.607 -17.063 -16.792 -16.201 -15.481 -15.013 -14.549 
3.10345 -12.847 -15.152 -16.402 -16.766 -16.525 -15.951 -15.086 -14.854 -14.549 
3.62069 -11.752 -14.788 -16.075 -16.425 -15.989 -15.623 -14.805 -14.706 -14.549 
4.13793 -11.121 -14.204 -15.650 -16.004 -15.831 -15.380 -14.523 -14.641 -14.552 
4.65517 -10.438 -13.691 -15.238 -15.575 -15.322 -14.860 -14.234 -14.534 -14.291 
5.17241 -9.369 -13.209 -14.697 -15.134 -14.966 -14.538 -14.003 -14.330 -14.291 
5.68966 -8.870 -12.704 -14.404 -14.827 -14.529 -14.254 -13.926 -14.161 -14.080 
6.20690 -8.592 -12.326 -13.921 -14.388 -14.229 -13.727 -13.713 -14.161 -14.080 
6.72414 -7.200 -11.726 -13.487 -14.070 -13.956 -13.639 -13.586 -13.950 -14.109 
7.24138 -6.620 -11.225 -13.071 -13.706 -13.551 -13.364 -13.413 -13.850 -14.109 
7.75862 -6.452 -10.670 -12.654 -13.353 -13.318 -13.082 -13.344 -13.803 -13.983 
8.27586 -5.841 -10.245 -12.313 -13.064 -13.049 -12.850 -13.174 -13.770 -13.964 
8.79310 -3.865 -9.624 -11.951 -12.721 -12.733 -12.737 -12.940 -13.464 -13.944 
9.31034 -2.829 -9.293 -11.453 -12.207 -12.484 -12.337 -12.654 -13.447 -13.860 
9.82759 -0.345 -8.754 -11.174 -11.995 -12.166 -12.011 -12.537 -13.376 -13.841 
10.34483 -0.345 -7.965 -10.544 -11.495 -11.914 -11.596 -12.437 -13.237 -13.680 
10.86207 -0.385 -7.567 -10.130 -11.100 -11.456 -11.514 -12.074 -13.062 -13.576 
11.37931 -0.385 -6.829 -9.860 -10.734 -11.128 -11.152 -12.040 -12.939 -13.479 
11.89655 2.743 -6.342 -9.239 -10.343 -10.781 -10.735 -11.747 -12.844 -13.376 
12.41379 3.858 -5.655 -8.753 -9.974 -10.501 -10.263 -11.443 -12.491 -13.317 
12.93103 4.972 -5.346 -7.924 -9.460 -10.416 -10.225 -11.287 -12.484 -13.243 
13.44828 6.087 -5.142 -7.587 -9.285 -9.870 -9.893 -11.015 -12.245 -13.013 
13.96552 7.201 -4.227 -7.133 -9.024 -9.225 -9.462 -10.808 -12.205 -12.867 
14.48276 8.316 -2.823 -6.804 -8.747 -9.003 -9.114 -10.513 -11.740 -12.604 
15.00000 8.316 0.000 -6.491 -7.540 -8.530 -8.638 -9.798 -11.400 -12.279 
