# t[days] Lbol[erg/s]
0.51724 2.40667e+40
1.03448 2.91036e+41
1.55172 5.46369e+41
2.06897 5.46369e+41
2.58621 5.17304e+41
3.10345 4.49004e+41
3.62069 3.99198e+41
4.13793 3.33618e+41
4.65517 2.69522e+41
5.17241 2.25200e+41
5.68966 1.66863e+41
6.20690 1.31439e+41
6.72414 1.00422e+41
7.24138 8.06255e+40
7.75862 6.03048e+40
8.27586 5.11975e+40
8.79310 4.06079e+40
9.31034 3.66089e+40
9.82759 3.15486e+40
10.34483 2.71878e+40
10.86207 2.34297e+40
11.37931 2.01911e+40
11.89655 1.74001e+40
12.41379 1.49950e+40
12.93103 1.29223e+40
13.44828 1.11361e+40
13.96552 9.59678e+39
14.48276 8.27025e+39
15.00000 7.12708e+39
