# t[days] Lbol[erg/s]
0.51724 4.08052e+40
1.03448 1.48614e+41
1.55172 3.53133e+41
2.06897 3.66535e+41
2.58621 3.66535e+41
3.10345 3.06664e+41
3.62069 2.52496e+41
4.13793 2.13225e+41
4.65517 1.90004e+41
5.17241 1.49657e+41
5.68966 1.12587e+41
6.20690 8.85685e+40
6.72414 6.48866e+40
7.24138 5.35804e+40
7.75862 4.20749e+40
8.27586 3.31994e+40
8.79310 2.76082e+40
9.31034 2.36776e+40
9.82759 2.04373e+40
10.34483 1.76405e+40
10.86207 1.52264e+40
11.37931 1.31426e+40
11.89655 1.13441e+40
12.41379 9.79162e+39
12.93103 8.45163e+39
13.44828 7.29502e+39
13.96552 6.29670e+39
14.48276 5.43499e+39
15.00000 4.69121e+39
