# t[days] Lbol[erg/s]
0.51724 1.40897e+41
1.03448 5.47138e+41
1.55172 6.49436e+41
2.06897 6.49436e+41
2.58621 5.63238e+41
3.10345 4.52918e+41
3.62069 3.41389e+41
4.13793 2.42831e+41
4.65517 1.70915e+41
5.17241 1.21982e+41
5.68966 9.01599e+40
6.20690 7.07407e+40
6.72414 5.49722e+40
7.24138 4.65505e+40
7.75862 3.86518e+40
8.27586 3.42079e+40
8.79310 2.94953e+40
9.31034 2.59454e+40
9.82759 2.29044e+40
10.34483 2.02199e+40
10.86207 1.78500e+40
11.37931 1.57578e+40
11.89655 1.39109e+40
12.41379 1.22805e+40
12.93103 1.08411e+40
13.44828 9.57046e+39
13.96552 8.44874e+39
14.48276 7.45849e+39
15.00000 6.58431e+39
