# t[days] Lbol[erg/s]
0.51724 9.82714e+40
1.03448 3.55108e+41
1.55172 3.55108e+41
2.06897 2.94294e+41
2.58621 2.26273e+41
3.10345 1.54779e+41
3.62069 9.75392e+40
4.13793 6.42257e+40
4.65517 4.37932e+40
5.17241 3.29371e+40
5.68966 2.55578e+40
6.20690 2.06950e+40
6.72414 1.72437e+40
7.24138 1.53009e+40
7.75862 1.27913e+40
8.27586 1.14920e+40
8.79310 1.02415e+40
9.31034 8.72411e+39
9.82759 8.35527e+39
10.34483 8.00202e+39
10.86207 7.66371e+39
11.37931 7.33970e+39
11.89655 7.02939e+39
12.41379 6.73220e+39
12.93103 6.44758e+39
13.44828 6.17498e+39
13.96552 5.91391e+39
14.48276 5.66388e+39
15.00000 5.42442e+39
