# t[days] Lbol[erg/s]
0.51724 7.39481e+40
1.03448 3.82053e+41
1.55172 4.08563e+41
2.06897 4.08563e+41
2.58621 3.33423e+41
3.10345 2.55486e+41
3.62069 1.88668e+41
4.13793 1.30077e+41
4.65517 8.99068e+40
5.17241 6.35998e+40
5.68966 4.80185e+40
6.20690 3.71045e+40
6.72414 2.98609e+40
7.24138 2.52219e+40
7.75862 2.20918e+40
8.27586 1.86364e+40
8.79310 1.65795e+40
9.31034 1.46060e+40
9.82759 1.30088e+40
10.34483 1.15862e+40
10.86207 1.03193e+40
11.37931 9.19083e+39
11.89655 8.18579e+39
12.41379 7.29066e+39
12.93103 6.49341e+39
13.44828 5.78334e+39
13.96552 5.15092e+39
14.48276 4.58766e+39
15.00000 4.08599e+39
