# t[days] Lbol[erg/s]
0.51724 1.90793e+41
1.03448 8.49865e+41
1.55172 8.49865e+41
2.06897 7.75248e+41
2.58621 5.72029e+41
3.10345 4.14775e+41
3.62069 2.86871e+41
4.13793 1.84491e+41
4.65517 1.35729e+41
5.17241 9.84886e+40
5.68966 7.44701e+40
6.20690 6.08525e+40
6.72414 5.05884e+40
7.24138 4.36281e+40
7.75862 3.62459e+40
8.27586 3.15985e+40
8.79310 2.79956e+40
9.31034 2.41631e+40
9.82759 2.25692e+40
10.34483 2.10805e+40
10.86207 1.96900e+40
11.37931 1.83912e+40
11.89655 1.71781e+40
12.41379 1.60450e+40
12.93103 1.49866e+40
13.44828 1.39981e+40
13.96552 1.30747e+40
14.48276 1.22123e+40
15.00000 1.14068e+40
