# t[days] Lbol[erg/s]
0.51724 1.37930e+41
1.03448 5.29648e+41
1.55172 5.69443e+41
2.06897 5.69443e+41
2.58621 4.52677e+41
3.10345 3.39887e+41
3.62069 2.49039e+41
4.13793 1.73132e+41
4.65517 1.17938e+41
5.17241 8.30600e+40
5.68966 6.41061e+40
6.20690 5.24983e+40
6.72414 4.10801e+40
7.24138 3.52611e+40
7.75862 2.96912e+40
8.27586 2.60895e+40
8.79310 2.29091e+40
9.31034 2.02287e+40
9.82759 1.79720e+40
10.34483 1.59671e+40
10.86207 1.41858e+40
11.37931 1.26033e+40
11.89655 1.11973e+40
12.41379 9.94816e+39
12.93103 8.83836e+39
13.44828 7.85237e+39
13.96552 6.97638e+39
14.48276 6.19811e+39
15.00000 5.50666e+39
