# t[days] Lbol[erg/s]
0.51724 2.26767e+41
1.03448 2.26767e+41
1.55172 2.18161e+41
2.06897 1.05821e+41
2.58621 5.29819e+40
3.10345 3.24907e+40
3.62069 2.31298e+40
4.13793 1.70522e+40
4.65517 1.38277e+40
5.17241 1.07022e+40
5.68966 8.90644e+39
6.20690 7.42963e+39
6.72414 6.50945e+39
7.24138 5.34245e+39
7.75862 4.73917e+39
8.27586 4.01607e+39
8.79310 3.68843e+39
9.31034 3.15116e+39
9.82759 2.87565e+39
10.34483 2.62423e+39
10.86207 2.39478e+39
11.37931 2.18540e+39
11.89655 1.99433e+39
12.41379 1.81996e+39
12.93103 1.66084e+39
13.44828 1.51563e+39
13.96552 1.38311e+39
14.48276 1.26218e+39
15.00000 1.15183e+39
