# t[days] Lbol[erg/s]
0.51724 4.51552e+40
1.03448 2.35561e+41
1.55172 3.50295e+41
2.06897 3.50295e+41
2.58621 3.06474e+41
3.10345 2.60819e+41
3.62069 2.13084e+41
4.13793 1.55524e+41
4.65517 1.13214e+41
5.17241 8.39395e+40
5.68966 5.64977e+40
6.20690 4.39433e+40
6.72414 3.33993e+40
7.24138 2.78015e+40
7.75862 2.31371e+40
8.27586 2.00521e+40
8.79310 1.68536e+40
9.31034 1.52880e+40
9.82759 1.35056e+40
10.34483 1.19310e+40
10.86207 1.05400e+40
11.37931 9.31116e+39
11.89655 8.22558e+39
12.41379 7.26657e+39
12.93103 6.41937e+39
13.44828 5.67095e+39
13.96552 5.00978e+39
14.48276 4.42570e+39
15.00000 3.90971e+39
