# t[days] Lbol[erg/s]
0.51724 6.27242e+40
1.03448 4.20589e+41
1.55172 5.04874e+41
2.06897 5.04874e+41
2.58621 4.32283e+41
3.10345 3.45933e+41
3.62069 2.75278e+41
4.13793 1.96075e+41
4.65517 1.40819e+41
5.17241 1.03824e+41
5.68966 7.19397e+40
6.20690 5.61278e+40
6.72414 4.59183e+40
7.24138 3.71148e+40
7.75862 3.08042e+40
8.27586 2.66154e+40
8.79310 2.36714e+40
9.31034 2.08126e+40
9.82759 1.86078e+40
10.34483 1.66365e+40
10.86207 1.48741e+40
11.37931 1.32984e+40
11.89655 1.18896e+40
12.41379 1.06300e+40
12.93103 9.50389e+39
13.44828 8.49707e+39
13.96552 7.59691e+39
14.48276 6.79211e+39
15.00000 6.07257e+39
