# t[days] Lbol[erg/s]
0.51724 1.87991e+41
1.03448 7.42664e+41
1.55172 7.42664e+41
2.06897 7.14562e+41
2.58621 5.74257e+41
3.10345 4.39979e+41
3.62069 3.12320e+41
4.13793 2.14535e+41
4.65517 1.44766e+41
5.17241 1.07189e+41
5.68966 8.00504e+40
6.20690 6.22725e+40
6.72414 5.13989e+40
7.24138 4.37180e+40
7.75862 3.76497e+40
8.27586 3.21353e+40
8.79310 2.83811e+40
9.31034 2.58592e+40
9.82759 2.24168e+40
10.34483 1.94326e+40
10.86207 1.68457e+40
11.37931 1.46032e+40
11.89655 1.26592e+40
12.41379 1.09740e+40
12.93103 9.51310e+39
13.44828 8.24670e+39
13.96552 7.14888e+39
14.48276 6.19721e+39
15.00000 5.37223e+39
