# t[days] u g r i z y J H K
0.51724 -13.201 -12.621 -13.941 -12.866 -13.401 -11.319 -12.410 -10.891 -10.078 
1.03448 -14.189 -15.222 -16.047 -16.263 -16.305 -15.762 -15.187 -12.950 -12.017 
1.55172 -14.189 -15.222 -16.217 -16.735 -16.726 -16.358 -15.537 -14.618 -13.957 
2.06897 -13.729 -15.132 -16.217 -16.790 -16.726 -16.358 -15.537 -15.236 -14.132 
2.58621 -13.255 -15.113 -16.175 -16.790 -16.699 -16.161 -15.446 -15.236 -14.693 
3.10345 -12.640 -14.886 -16.059 -16.652 -16.517 -15.977 -15.221 -14.901 -14.132 
3.62069 -12.242 -14.651 -15.867 -16.399 -16.232 -15.753 -14.801 -14.802 -14.317 
4.13793 -11.550 -14.213 -15.556 -16.039 -15.827 -15.476 -14.781 -14.337 -13.960 
4.65517 -10.582 -13.791 -15.178 -15.695 -15.465 -14.810 -14.429 -14.034 -14.109 
5.17241 -10.013 -13.350 -14.827 -15.222 -14.906 -14.632 -14.273 -13.978 -13.912 
5.68966 -9.242 -12.751 -14.393 -14.857 -14.693 -14.171 -13.860 -13.978 -13.912 
6.20690 -8.621 -12.498 -14.041 -14.579 -14.287 -13.983 -13.645 -13.823 -13.534 
6.72414 -8.383 -12.069 -13.715 -14.260 -14.043 -13.538 -13.487 -13.539 -13.533 
7.24138 -7.424 -11.585 -13.365 -13.934 -13.744 -13.525 -13.220 -13.449 -13.534 
7.75862 -7.253 -11.277 -13.000 -13.586 -13.515 -13.135 -13.220 -13.361 -13.505 
8.27586 -6.672 -10.885 -12.666 -13.295 -13.217 -12.897 -12.972 -13.329 -13.505 
8.79310 -5.731 -10.529 -12.482 -13.112 -13.119 -12.682 -12.872 -13.300 -13.505 
9.31034 -4.729 -9.999 -12.143 -12.855 -12.800 -12.516 -12.755 -13.137 -13.496 
9.82759 -4.359 -9.610 -11.816 -12.661 -12.506 -12.256 -12.642 -13.116 -13.473 
10.34483 -4.150 -9.281 -11.525 -12.366 -12.375 -12.057 -12.604 -13.063 -13.350 
10.86207 -2.900 -8.829 -11.183 -11.996 -12.098 -12.023 -12.191 -13.009 -13.298 
11.37931 -2.900 -8.448 -10.939 -11.665 -11.870 -11.855 -12.176 -12.988 -13.224 
11.89655 -2.900 -7.998 -10.572 -11.431 -11.513 -11.463 -11.995 -12.774 -13.162 
12.41379 0.093 -7.893 -10.111 -11.116 -11.462 -11.162 -11.934 -12.703 -13.125 
12.93103 1.058 -7.536 -9.824 -10.933 -11.279 -11.033 -11.705 -12.677 -13.123 
13.44828 2.023 -6.907 -9.461 -10.596 -10.764 -10.657 -11.633 -12.532 -12.944 
13.96552 2.987 -5.836 -9.069 -10.458 -10.494 -10.529 -11.455 -12.293 -12.854 
14.48276 3.952 -5.629 -8.705 -9.698 -10.291 -10.249 -11.340 -12.042 -12.741 
15.00000 3.952 -5.035 -7.834 -9.538 -9.996 -9.675 -10.842 -11.605 -12.312 
