# t[days] Lbol[erg/s]
0.51724 1.50074e+41
1.03448 6.23251e+41
1.55172 6.23251e+41
2.06897 6.18763e+41
2.58621 4.78137e+41
3.10345 3.27932e+41
3.62069 2.24373e+41
4.13793 1.45976e+41
4.65517 9.90815e+40
5.17241 7.52429e+40
5.68966 5.91867e+40
6.20690 4.88440e+40
6.72414 3.95711e+40
7.24138 3.38712e+40
7.75862 2.89887e+40
8.27586 2.48220e+40
8.79310 2.22334e+40
9.31034 1.95135e+40
9.82759 1.78664e+40
10.34483 1.63584e+40
10.86207 1.49777e+40
11.37931 1.37135e+40
11.89655 1.25560e+40
12.41379 1.14963e+40
12.93103 1.05259e+40
13.44828 9.63748e+39
13.96552 8.82403e+39
14.48276 8.07925e+39
15.00000 7.39732e+39
