# t[days] u g r i z y J H K
0.51724 -12.826 -13.871 -14.155 -13.904 -14.154 -13.534 -13.367 -11.667 -10.655 
1.03448 -13.770 -15.045 -15.715 -15.642 -15.329 -14.793 -13.553 -13.563 -12.669 
1.55172 -13.770 -15.045 -15.777 -16.009 -15.521 -14.793 -13.799 -13.634 -13.050 
2.06897 -13.096 -14.943 -15.777 -16.009 -15.521 -14.705 -13.799 -13.634 -13.050 
2.58621 -12.319 -14.507 -15.432 -15.462 -14.946 -14.049 -13.416 -12.977 -12.953 
3.10345 -11.461 -13.947 -14.937 -15.016 -14.421 -13.681 -13.152 -12.961 -12.527 
3.62069 -10.611 -13.278 -14.369 -14.449 -13.868 -13.319 -12.768 -12.817 -12.527 
4.13793 -9.840 -12.764 -13.954 -13.940 -13.336 -13.083 -12.470 -12.721 -12.527 
4.65517 -9.123 -12.186 -13.471 -13.562 -13.119 -12.633 -12.449 -12.541 -12.561 
5.17241 -8.287 -11.719 -13.033 -13.142 -12.902 -12.381 -12.155 -12.524 -12.616 
5.68966 -7.599 -11.291 -12.617 -12.814 -12.496 -12.185 -12.106 -12.467 -12.616 
6.20690 -6.792 -10.758 -12.248 -12.537 -12.296 -11.961 -12.040 -12.467 -12.569 
6.72414 -6.206 -10.346 -11.854 -12.295 -12.126 -11.723 -11.888 -12.426 -12.532 
7.24138 -5.597 -9.693 -11.445 -11.896 -11.705 -11.554 -11.742 -12.419 -12.532 
7.75862 -4.583 -9.250 -11.024 -11.561 -11.412 -11.293 -11.653 -12.219 -12.544 
8.27586 -3.894 -8.727 -10.467 -11.192 -11.274 -10.909 -11.388 -12.182 -12.544 
8.79310 -1.341 -8.192 -10.072 -10.919 -10.947 -10.713 -11.293 -12.120 -12.385 
9.31034 -0.894 -7.370 -9.457 -10.278 -10.430 -10.446 -11.076 -11.899 -12.385 
9.82759 -0.894 -6.479 -9.067 -9.930 -10.163 -10.267 -10.873 -11.809 -12.369 
10.34483 -0.894 -6.224 -8.407 -9.546 -9.612 -9.671 -10.628 -11.581 -12.235 
10.86207 9.565 -5.048 -8.047 -9.401 -9.428 -9.533 -10.399 -11.514 -12.008 
11.37931 12.256 -5.048 -7.096 -8.768 -9.400 -9.533 -10.280 -11.321 -11.941 
11.89655 14.948 -5.048 -7.081 -8.099 -8.542 -8.755 -10.133 -11.313 -11.940 
12.41379 17.640 -4.540 -6.778 -7.871 -8.445 -8.706 -9.731 -10.885 -11.757 
12.93103 20.331 -3.708 -5.418 -7.597 -7.849 -8.166 -9.461 -10.692 -11.645 
13.44828 23.023 -2.275 -5.268 -7.144 -7.660 -8.039 -9.207 -10.615 -11.401 
13.96552 25.715 0.102 -5.268 -6.458 -7.348 -7.703 -9.138 -10.358 -11.219 
14.48276 28.407 1.132 -4.275 -6.194 -6.360 -6.688 -8.255 -10.233 -10.960 
15.00000 28.407 1.132 -4.275 -5.690 -6.017 -6.309 -7.988 -9.685 -10.836 
