# t[days] u g r i z y J H K
0.51724 -12.876 -13.830 -14.324 -14.642 -14.038 -13.316 -13.452 -12.297 -5.076 
1.03448 -14.135 -15.460 -16.198 -16.271 -15.929 -15.141 -14.376 -14.681 -13.937 
1.55172 -14.135 -15.460 -16.432 -16.659 -16.419 -15.790 -14.907 -14.855 -14.212 
2.06897 -13.430 -15.399 -16.432 -16.659 -16.419 -15.790 -14.907 -14.855 -13.937 
2.58621 -12.989 -15.088 -16.143 -16.433 -16.124 -15.529 -14.670 -14.506 -13.744 
3.10345 -12.197 -14.698 -15.803 -15.978 -15.620 -15.119 -14.549 -14.299 -13.744 
3.62069 -11.320 -14.153 -15.404 -15.629 -15.223 -14.728 -14.044 -13.809 -13.725 
4.13793 -10.523 -13.562 -14.849 -15.114 -14.672 -14.298 -13.740 -13.764 -13.725 
4.65517 -9.631 -13.091 -14.368 -14.664 -14.320 -13.824 -13.432 -13.480 -13.509 
5.17241 -9.226 -12.624 -14.007 -14.271 -13.961 -13.333 -13.118 -13.473 -13.443 
5.68966 -8.204 -12.084 -13.585 -13.880 -13.756 -13.305 -13.072 -13.473 -13.443 
6.20690 -7.353 -11.656 -13.243 -13.627 -13.439 -13.074 -12.959 -13.447 -13.443 
6.72414 -7.128 -11.057 -12.847 -13.268 -13.000 -12.761 -12.894 -13.322 -13.493 
7.24138 -6.455 -10.679 -12.419 -12.950 -12.777 -12.502 -12.680 -13.188 -13.400 
7.75862 -5.804 -10.055 -11.980 -12.676 -12.597 -12.268 -12.490 -13.101 -13.352 
8.27586 -4.095 -9.557 -11.533 -12.255 -12.288 -12.005 -12.422 -13.038 -13.345 
8.79310 -3.671 -9.237 -11.168 -11.932 -11.864 -11.700 -12.308 -12.929 -13.301 
9.31034 -3.671 -8.561 -10.698 -11.555 -11.602 -11.558 -12.059 -12.785 -13.171 
9.82759 -2.088 -8.261 -10.298 -11.174 -11.499 -11.149 -11.897 -12.644 -13.071 
10.34483 -1.819 -7.572 -9.796 -10.853 -11.218 -10.892 -11.582 -12.559 -13.045 
10.86207 0.276 -7.060 -9.276 -10.254 -10.788 -10.639 -11.551 -12.399 -12.854 
11.37931 1.062 -6.157 -8.850 -9.820 -10.167 -10.472 -11.121 -12.250 -12.829 
11.89655 1.849 -5.670 -8.268 -9.609 -9.779 -9.848 -10.979 -11.957 -12.798 
12.41379 2.635 -5.113 -8.261 -9.390 -9.670 -9.781 -10.766 -11.938 -12.627 
12.93103 3.421 -3.601 -7.587 -8.601 -9.294 -9.622 -10.360 -11.709 -12.529 
13.44828 4.208 -3.568 -6.931 -7.754 -8.770 -9.022 -10.191 -11.462 -12.308 
13.96552 4.994 -2.962 -6.340 -7.544 -8.677 -8.371 -9.829 -11.396 -12.058 
14.48276 5.780 -2.323 -6.325 -7.544 -7.888 -8.369 -9.547 -11.172 -12.016 
15.00000 5.780 -1.684 -4.564 -7.367 -7.556 -8.146 -9.228 -10.820 -11.707 
