# t[days] Lbol[erg/s]
0.51724 1.79904e+41
1.03448 9.06002e+41
1.55172 1.00323e+42
2.06897 1.00323e+42
2.58621 7.90350e+41
3.10345 6.18232e+41
3.62069 4.48276e+41
4.13793 3.16179e+41
4.65517 2.22636e+41
5.17241 1.58752e+41
5.68966 1.21697e+41
6.20690 9.43261e+40
6.72414 7.78423e+40
7.24138 6.16579e+40
7.75862 5.53551e+40
8.27586 4.65968e+40
8.79310 4.14094e+40
9.31034 3.60805e+40
9.82759 3.28779e+40
10.34483 2.99596e+40
10.86207 2.73003e+40
11.37931 2.48771e+40
11.89655 2.26690e+40
12.41379 2.06568e+40
12.93103 1.88233e+40
13.44828 1.71525e+40
13.96552 1.56300e+40
14.48276 1.42426e+40
15.00000 1.29784e+40
