# t[days] u g r i z y J H K
0.51724 -13.536 -13.859 -14.556 -14.190 -14.009 -12.894 -12.908 -12.773 -12.817 
1.03448 -14.489 -15.842 -16.616 -16.758 -16.275 -16.059 -14.723 -12.974 -13.012 
1.55172 -14.489 -15.842 -16.724 -17.032 -16.905 -16.292 -15.249 -14.443 -14.824 
2.06897 -13.912 -15.701 -16.724 -17.032 -16.905 -16.292 -15.249 -14.771 -14.824 
2.58621 -13.312 -15.419 -16.559 -16.892 -16.614 -16.143 -15.003 -14.771 -14.720 
3.10345 -12.474 -15.012 -16.255 -16.600 -16.202 -15.723 -14.933 -14.649 -14.122 
3.62069 -11.635 -14.634 -15.829 -16.181 -15.816 -15.179 -14.389 -14.502 -14.122 
4.13793 -11.086 -14.109 -15.415 -15.713 -15.415 -15.087 -14.363 -14.301 -14.040 
4.65517 -10.179 -13.500 -14.895 -15.356 -15.057 -14.428 -14.050 -14.180 -14.169 
5.17241 -9.216 -13.024 -14.449 -14.883 -14.530 -14.210 -13.747 -13.920 -13.907 
5.68966 -8.619 -12.490 -14.030 -14.423 -14.222 -13.989 -13.591 -13.879 -14.071 
6.20690 -8.140 -12.006 -13.659 -14.100 -13.962 -13.667 -13.528 -13.773 -14.005 
6.72414 -7.153 -11.483 -13.229 -13.744 -13.727 -13.294 -13.294 -13.758 -14.005 
7.24138 -6.148 -10.865 -12.848 -13.314 -13.381 -13.117 -13.238 -13.723 -13.823 
7.75862 -5.199 -10.558 -12.444 -13.129 -12.996 -12.946 -12.913 -13.588 -13.823 
8.27586 -4.964 -9.955 -11.957 -12.688 -12.795 -12.604 -12.834 -13.565 -13.823 
8.79310 -3.767 -9.334 -11.612 -12.361 -12.257 -12.371 -12.716 -13.439 -13.676 
9.31034 -2.660 -8.858 -11.032 -12.028 -12.014 -12.018 -12.421 -13.159 -13.671 
9.82759 -1.739 -8.165 -10.680 -11.627 -11.764 -11.553 -12.289 -13.095 -13.573 
10.34483 1.704 -7.272 -10.200 -10.992 -11.178 -11.394 -12.171 -13.045 -13.544 
10.86207 3.038 -7.002 -9.857 -10.722 -11.139 -11.275 -11.951 -12.828 -13.454 
11.37931 4.372 -6.160 -9.187 -10.300 -10.693 -10.729 -11.671 -12.757 -13.256 
11.89655 5.705 -6.019 -8.612 -10.045 -10.219 -10.716 -11.351 -12.391 -13.254 
12.41379 7.039 -5.727 -8.070 -9.813 -9.902 -9.986 -11.296 -12.337 -13.063 
12.93103 8.373 -5.003 -7.979 -9.458 -9.486 -9.924 -10.796 -12.158 -12.897 
13.44828 9.706 -4.304 -7.178 -8.878 -9.361 -9.536 -10.678 -11.906 -12.866 
13.96552 11.040 -4.126 -6.797 -8.336 -9.064 -9.017 -10.422 -11.644 -12.596 
14.48276 12.374 -4.126 -6.300 -7.829 -8.380 -8.904 -9.944 -11.401 -12.435 
15.00000 12.374 -3.725 -5.859 -7.371 -7.865 -8.390 -9.727 -11.114 -12.011 
