# t[days] Lbol[erg/s]
0.51724 4.48663e+40
1.03448 4.95214e+41
1.55172 6.43948e+41
2.06897 6.43948e+41
2.58621 5.71555e+41
3.10345 5.05683e+41
3.62069 4.33825e+41
4.13793 3.32844e+41
4.65517 2.51299e+41
5.17241 1.86812e+41
5.68966 1.43171e+41
6.20690 1.04711e+41
6.72414 8.34291e+40
7.24138 6.28674e+40
7.75862 5.25522e+40
8.27586 4.49502e+40
8.79310 3.75115e+40
9.31034 3.35584e+40
9.82759 2.94964e+40
10.34483 2.59261e+40
10.86207 2.27879e+40
11.37931 2.00296e+40
11.89655 1.76051e+40
12.41379 1.54742e+40
12.93103 1.36011e+40
13.44828 1.19548e+40
13.96552 1.05077e+40
14.48276 9.23586e+39
15.00000 8.11792e+39
