# t[days] Lbol[erg/s]
0.51724 6.63377e+40
1.03448 4.04232e+41
1.55172 5.04434e+41
2.06897 5.04434e+41
2.58621 4.32699e+41
3.10345 3.49036e+41
3.62069 2.67406e+41
4.13793 1.93208e+41
4.65517 1.43787e+41
5.17241 1.01972e+41
5.68966 7.31117e+40
6.20690 5.51618e+40
6.72414 4.57725e+40
7.24138 3.67391e+40
7.75862 3.09879e+40
8.27586 2.68005e+40
8.79310 2.36009e+40
9.31034 2.12097e+40
9.82759 1.85805e+40
10.34483 1.62773e+40
10.86207 1.42595e+40
11.37931 1.24919e+40
11.89655 1.09434e+40
12.41379 9.58683e+39
12.93103 8.39844e+39
13.44828 7.35736e+39
13.96552 6.44533e+39
14.48276 5.64636e+39
15.00000 4.94643e+39
