# t[days] Lbol[erg/s]
0.51724 6.71656e+40
1.03448 4.16161e+41
1.55172 5.05133e+41
2.06897 5.05133e+41
2.58621 4.36234e+41
3.10345 3.45366e+41
3.62069 2.72065e+41
4.13793 1.94373e+41
4.65517 1.41503e+41
5.17241 1.01123e+41
5.68966 7.38734e+40
6.20690 5.61395e+40
6.72414 4.47999e+40
7.24138 3.75727e+40
7.75862 3.06329e+40
8.27586 2.69234e+40
8.79310 2.34278e+40
9.31034 2.08760e+40
9.82759 1.89234e+40
10.34483 1.71534e+40
10.86207 1.55490e+40
11.37931 1.40947e+40
11.89655 1.27763e+40
12.41379 1.15813e+40
12.93103 1.04981e+40
13.44828 9.51616e+39
13.96552 8.62608e+39
14.48276 7.81926e+39
15.00000 7.08790e+39
