# t[days] Lbol[erg/s]
0.51724 4.39724e+40
1.03448 1.37585e+41
1.55172 1.37585e+41
2.06897 1.22002e+41
2.58621 9.41982e+40
3.10345 6.48462e+40
3.62069 4.42163e+40
4.13793 2.91015e+40
4.65517 1.94292e+40
5.17241 1.35055e+40
5.68966 1.03674e+40
6.20690 8.31375e+39
6.72414 7.19902e+39
7.24138 6.01830e+39
7.75862 5.26070e+39
8.27586 4.70361e+39
8.79310 4.16265e+39
9.31034 3.59094e+39
9.82759 3.27944e+39
10.34483 2.99496e+39
10.86207 2.73515e+39
11.37931 2.49788e+39
11.89655 2.28120e+39
12.41379 2.08331e+39
12.93103 1.90259e+39
13.44828 1.73755e+39
13.96552 1.58682e+39
14.48276 1.44917e+39
15.00000 1.32346e+39
