# t[days] Lbol[erg/s]
0.51724 4.14204e+40
1.03448 4.14204e+40
1.55172 1.36386e+40
2.06897 6.79061e+39
2.58621 4.17134e+39
3.10345 2.89682e+39
3.62069 2.05699e+39
4.13793 1.58798e+39
4.65517 1.25466e+39
5.17241 1.01005e+39
5.68966 8.20068e+38
6.20690 6.78584e+38
6.72414 5.78407e+38
7.24138 4.81191e+38
7.75862 4.22011e+38
8.27586 3.66291e+38
8.79310 3.20681e+38
9.31034 2.75283e+38
9.82759 2.33186e+38
10.34483 1.97526e+38
10.86207 1.67320e+38
11.37931 1.41733e+38
11.89655 1.20058e+38
12.41379 1.01699e+38
12.93103 8.61464e+37
13.44828 7.29726e+37
13.96552 6.18133e+37
14.48276 5.23606e+37
15.00000 4.43534e+37
