# t[days] Lbol[erg/s]
0.51724 4.04843e+40
1.03448 4.04843e+40
1.55172 1.32680e+40
2.06897 6.58551e+39
2.58621 4.08851e+39
3.10345 2.82345e+39
3.62069 2.04186e+39
4.13793 1.58406e+39
4.65517 1.23799e+39
5.17241 9.49340e+38
5.68966 7.76701e+38
6.20690 6.60669e+38
6.72414 5.48088e+38
7.24138 4.76392e+38
7.75862 3.87693e+38
8.27586 3.53322e+38
8.79310 3.03974e+38
9.31034 2.52698e+38
9.82759 2.21165e+38
10.34483 1.93567e+38
10.86207 1.69412e+38
11.37931 1.48272e+38
11.89655 1.29769e+38
12.41379 1.13576e+38
12.93103 9.94032e+37
13.44828 8.69990e+37
13.96552 7.61427e+37
14.48276 6.66411e+37
15.00000 5.83252e+37
