# t[days] u g r i z y J H K
0.51724 -11.540 -12.241 -13.419 -13.753 -9.746 -8.844 -11.990 0.000 -5.818 
1.03448 -14.096 -14.668 -15.123 -15.489 -15.103 -14.580 -13.369 -13.073 -9.811 
1.55172 -14.096 -14.988 -15.644 -16.338 -16.126 -15.910 -15.135 -14.215 -13.803 
2.06897 -13.955 -14.988 -15.644 -16.338 -16.336 -16.092 -15.644 -14.667 -14.660 
2.58621 -13.623 -14.673 -15.597 -16.198 -16.368 -16.190 -15.644 -14.794 -14.660 
3.10345 -12.992 -14.499 -15.521 -16.147 -16.336 -16.092 -15.474 -14.980 -14.609 
3.62069 -12.586 -14.364 -15.435 -16.077 -16.254 -16.016 -15.469 -14.980 -14.252 
4.13793 -12.098 -14.038 -15.306 -15.981 -16.063 -15.662 -15.186 -14.829 -14.174 
4.65517 -11.616 -13.916 -15.095 -15.739 -15.947 -15.537 -15.122 -14.572 -13.854 
5.17241 -10.977 -13.488 -14.884 -15.598 -15.620 -15.228 -14.777 -14.530 -13.832 
5.68966 -10.357 -13.169 -14.597 -15.186 -15.290 -14.870 -14.511 -14.304 -13.715 
6.20690 -9.665 -12.764 -14.308 -14.995 -15.005 -14.671 -14.091 -14.060 -13.715 
6.72414 -9.434 -12.619 -14.108 -14.631 -14.612 -14.146 -14.037 -13.683 -13.692 
7.24138 -8.864 -12.129 -13.759 -14.436 -14.375 -13.913 -13.716 -13.584 -13.399 
7.75862 -8.403 -11.899 -13.490 -14.073 -14.075 -13.779 -13.311 -13.481 -13.363 
8.27586 -7.909 -11.565 -13.238 -13.840 -13.895 -13.505 -13.286 -13.344 -13.059 
8.79310 -7.604 -11.355 -12.973 -13.616 -13.640 -13.403 -13.043 -13.193 -12.914 
9.31034 -6.768 -10.827 -12.711 -13.457 -13.322 -13.027 -12.943 -13.123 -12.914 
9.82759 -6.164 -10.637 -12.466 -13.185 -13.258 -12.962 -12.816 -12.948 -12.917 
10.34483 -6.019 -10.308 -12.301 -13.014 -13.009 -12.642 -12.627 -12.883 -12.917 
10.86207 -5.576 -9.953 -12.012 -12.805 -12.898 -12.605 -12.591 -12.848 -12.917 
11.37931 -4.953 -9.810 -11.847 -12.699 -12.724 -12.425 -12.487 -12.805 -12.915 
11.89655 -4.594 -9.564 -11.605 -12.434 -12.486 -12.178 -12.431 -12.767 -12.787 
12.41379 -4.594 -9.244 -11.474 -12.251 -12.344 -12.159 -12.322 -12.622 -12.783 
12.93103 -3.626 -8.988 -11.253 -12.134 -12.205 -11.996 -12.244 -12.575 -12.726 
13.44828 -3.035 -8.528 -10.973 -11.971 -11.968 -11.822 -12.134 -12.569 -12.726 
13.96552 -2.589 -8.437 -10.777 -11.751 -11.938 -11.815 -12.046 -12.431 -12.718 
14.48276 -2.232 -8.053 -10.517 -11.541 -11.876 -11.561 -11.981 -12.396 -12.660 
15.00000 -0.693 -7.766 -10.177 -11.307 -11.570 -11.441 -11.661 -12.193 -12.413 
