# t[days] u g r i z y J H K
0.51724 -13.539 -14.345 -14.551 -14.808 -13.942 -14.073 -12.728 -12.355 -10.739 
1.03448 -14.068 -15.637 -16.403 -16.365 -16.059 -15.541 -14.574 -13.942 -13.186 
1.55172 -14.068 -15.637 -16.403 -16.411 -16.059 -15.541 -14.574 -13.942 -13.186 
2.06897 -13.354 -15.366 -16.243 -16.411 -15.946 -15.135 -14.222 -13.784 -13.421 
2.58621 -12.607 -14.952 -15.903 -15.907 -15.407 -14.829 -14.060 -13.730 -13.404 
3.10345 -11.708 -14.359 -15.357 -15.427 -14.877 -14.304 -13.579 -13.557 -13.421 
3.62069 -10.854 -13.716 -14.829 -14.942 -14.528 -13.882 -13.291 -13.492 -13.404 
4.13793 -10.023 -13.050 -14.247 -14.359 -13.875 -13.488 -13.122 -13.492 -13.370 
4.65517 -8.900 -12.485 -13.740 -13.955 -13.687 -13.133 -13.122 -13.217 -13.370 
5.17241 -8.139 -11.909 -13.347 -13.623 -13.282 -12.972 -13.029 -13.159 -13.435 
5.68966 -7.248 -11.341 -12.841 -13.162 -13.063 -12.548 -12.772 -13.156 -13.435 
6.20690 -6.788 -10.739 -12.391 -12.809 -12.508 -12.379 -12.474 -13.138 -13.435 
6.72414 -6.065 -10.152 -11.812 -12.430 -12.379 -12.185 -12.359 -13.031 -13.384 
7.24138 -4.234 -9.478 -11.403 -12.001 -12.016 -11.621 -12.250 -12.900 -13.246 
7.75862 -3.205 -8.451 -10.865 -11.529 -11.793 -11.304 -12.043 -12.810 -13.203 
8.27586 0.991 -8.014 -10.071 -11.113 -10.962 -11.267 -11.702 -12.647 -13.148 
8.79310 2.639 -7.555 -9.564 -10.562 -10.725 -10.654 -11.494 -12.475 -12.984 
9.31034 4.287 -6.603 -9.231 -10.199 -10.633 -10.234 -11.285 -12.253 -12.875 
9.82759 5.935 -6.006 -8.446 -9.543 -9.994 -10.211 -10.855 -12.111 -12.839 
10.34483 7.582 -5.647 -7.740 -8.819 -9.530 -9.520 -10.801 -11.994 -12.691 
10.86207 9.230 -4.181 -7.451 -8.697 -8.761 -9.304 -10.248 -11.758 -12.492 
11.37931 10.878 -4.180 -6.724 -7.904 -8.450 -8.847 -9.955 -11.450 -12.288 
11.89655 12.526 -3.751 -5.808 -6.997 -7.986 -8.290 -9.875 -11.220 -12.197 
12.41379 14.173 -3.188 -4.959 -6.824 -7.515 -8.255 -9.255 -11.068 -12.169 
12.93103 15.821 -2.624 -4.531 -6.249 -6.804 -8.129 -9.043 -11.005 -11.873 
13.44828 17.469 -2.060 -3.801 -5.820 -6.356 -7.087 -8.918 -10.764 -11.727 
13.96552 19.117 -1.496 -3.071 -5.573 -6.334 -6.828 -8.490 -10.434 -11.453 
14.48276 20.765 -0.933 -2.341 -5.222 -5.119 -5.780 -8.184 -10.176 -11.196 
15.00000 20.765 -0.369 -1.611 -4.223 -3.340 -5.780 -7.252 -9.668 -11.011 
