# t[days] Lbol[erg/s]
0.51724 4.82571e+40
1.03448 4.82571e+40
1.55172 1.52180e+40
2.06897 7.18799e+39
2.58621 4.32527e+39
3.10345 2.93951e+39
3.62069 2.15781e+39
4.13793 1.63997e+39
4.65517 1.32045e+39
5.17241 1.02828e+39
5.68966 8.76912e+38
6.20690 6.95173e+38
6.72414 6.37862e+38
7.24138 5.40482e+38
7.75862 4.57956e+38
8.27586 3.94354e+38
8.79310 3.53966e+38
9.31034 3.19661e+38
9.82759 2.85683e+38
10.34483 2.55317e+38
10.86207 2.28179e+38
11.37931 2.03925e+38
11.89655 1.82250e+38
12.41379 1.62878e+38
12.93103 1.45565e+38
13.44828 1.30093e+38
13.96552 1.16265e+38
14.48276 1.03907e+38
15.00000 9.28622e+37
