# t[days] u g r i z y J H K
0.51724 -11.713 -12.636 -13.131 -12.500 -11.469 -10.502 -12.985 -5.170 0.000 
1.03448 -13.463 -14.374 -14.927 -15.315 -14.831 -13.970 -14.240 -10.139 -4.578 
1.55172 -14.094 -14.859 -15.741 -16.230 -16.337 -15.962 -15.495 -15.109 -14.998 
2.06897 -14.094 -14.859 -15.741 -16.230 -16.448 -16.264 -15.723 -15.109 -14.998 
2.58621 -13.674 -14.625 -15.669 -16.269 -16.448 -16.264 -15.723 -15.293 -14.572 
3.10345 -13.217 -14.621 -15.620 -16.177 -16.346 -16.212 -15.654 -15.116 -14.572 
3.62069 -12.745 -14.420 -15.545 -16.113 -16.328 -16.154 -15.617 -15.116 -14.672 
4.13793 -12.300 -14.304 -15.427 -16.069 -16.181 -15.926 -15.446 -15.075 -14.740 
4.65517 -11.610 -13.814 -15.194 -15.901 -16.124 -15.817 -15.158 -14.991 -14.672 
5.17241 -11.231 -13.522 -14.982 -15.693 -15.787 -15.518 -15.048 -14.664 -14.378 
5.68966 -10.817 -13.312 -14.724 -15.523 -15.587 -15.223 -14.920 -14.542 -14.117 
6.20690 -9.956 -12.987 -14.444 -15.244 -15.188 -15.003 -14.445 -14.124 -14.064 
6.72414 -9.533 -12.531 -14.184 -14.952 -14.913 -14.538 -14.369 -14.065 -14.002 
7.24138 -8.825 -12.398 -13.960 -14.652 -14.654 -14.473 -13.887 -13.946 -13.609 
7.75862 -8.654 -11.983 -13.613 -14.400 -14.312 -14.146 -13.710 -13.638 -13.458 
8.27586 -8.094 -11.650 -13.329 -14.130 -14.091 -13.980 -13.523 -13.475 -13.285 
8.79310 -7.646 -11.304 -13.166 -13.869 -13.924 -13.534 -13.292 -13.368 -13.256 
9.31034 -6.770 -11.088 -12.892 -13.680 -13.687 -13.339 -13.245 -13.281 -13.281 
9.82759 -6.744 -10.742 -12.707 -13.434 -13.432 -13.103 -13.019 -13.184 -13.173 
10.34483 -6.074 -10.495 -12.356 -13.217 -13.244 -12.922 -12.922 -13.098 -13.173 
10.86207 -5.525 -10.254 -12.252 -13.041 -13.101 -12.791 -12.903 -13.065 -12.991 
11.37931 -5.891 -9.997 -12.035 -12.817 -12.881 -12.650 -12.720 -13.040 -12.978 
11.89655 -4.988 -9.638 -11.824 -12.699 -12.748 -12.561 -12.702 -12.910 -12.978 
12.41379 -4.988 -9.526 -11.646 -12.553 -12.650 -12.507 -12.433 -12.769 -12.882 
12.93103 -4.169 -9.141 -11.367 -12.356 -12.480 -12.394 -12.420 -12.761 -12.867 
13.44828 -3.364 -8.874 -11.186 -12.210 -12.257 -12.179 -12.398 -12.726 -12.846 
13.96552 -3.364 -8.687 -11.039 -12.016 -12.188 -12.015 -12.164 -12.707 -12.846 
14.48276 -3.364 -8.309 -10.814 -11.887 -12.128 -11.979 -12.135 -12.696 -12.846 
15.00000 -0.944 -7.642 -10.489 -11.552 -11.723 -11.575 -11.975 -12.367 -12.591 
