# t[days] Lbol[erg/s]
0.51724 1.66452e+41
1.03448 9.00951e+41
1.55172 9.00951e+41
2.06897 8.71272e+41
2.58621 7.10902e+41
3.10345 5.19527e+41
3.62069 3.52887e+41
4.13793 2.52667e+41
4.65517 1.75892e+41
5.17241 1.25809e+41
5.68966 9.47443e+40
6.20690 7.71543e+40
6.72414 6.36473e+40
7.24138 5.15467e+40
7.75862 4.48173e+40
8.27586 4.03239e+40
8.79310 3.35113e+40
9.31034 3.05517e+40
9.82759 2.73949e+40
10.34483 2.45643e+40
10.86207 2.20262e+40
11.37931 1.97503e+40
11.89655 1.77096e+40
12.41379 1.58798e+40
12.93103 1.42390e+40
13.44828 1.27677e+40
13.96552 1.14485e+40
14.48276 1.02656e+40
15.00000 9.20488e+39
