# t[days] u g r i z y J H K
0.51724 -13.817 -14.506 -14.998 -14.756 -14.320 -14.159 -12.827 -11.666 -12.614 
1.03448 -13.817 -14.873 -15.429 -15.092 -14.328 -14.159 -12.827 -12.283 -12.614 
1.55172 -13.325 -14.873 -15.429 -15.092 -14.328 -13.429 -12.157 -12.283 -12.072 
2.06897 -12.029 -14.072 -14.678 -14.359 -13.624 -12.902 -11.974 -11.984 -11.967 
2.58621 -10.924 -13.196 -13.854 -13.628 -12.923 -12.514 -11.857 -11.984 -12.072 
3.10345 -9.833 -12.356 -13.256 -13.073 -12.620 -12.208 -11.819 -12.267 -12.285 
3.62069 -8.403 -11.584 -12.707 -12.667 -12.288 -11.852 -11.655 -12.289 -12.389 
4.13793 -7.508 -10.861 -12.037 -12.164 -11.920 -11.565 -11.599 -12.289 -12.556 
4.65517 -6.456 -10.086 -11.354 -11.732 -11.585 -11.369 -11.458 -12.196 -12.556 
5.17241 -4.199 -9.000 -10.650 -11.179 -11.070 -10.866 -11.287 -11.914 -12.439 
5.68966 -4.043 -8.107 -9.947 -10.574 -10.492 -10.505 -10.992 -11.790 -12.257 
6.20690 -3.119 -6.905 -9.028 -9.640 -9.858 -9.659 -10.623 -11.740 -12.244 
6.72414 -1.507 -6.362 -8.370 -9.329 -9.442 -9.325 -10.332 -11.545 -12.131 
7.24138 -0.270 -4.486 -7.163 -8.478 -9.000 -8.938 -9.816 -11.058 -11.930 
7.75862 0.967 -3.637 -6.478 -7.812 -8.128 -7.872 -9.385 -10.802 -11.707 
8.27586 2.000 -3.541 -5.837 -6.551 -6.998 -7.711 -8.849 -10.477 -11.334 
8.79310 3.034 -2.309 -4.733 -6.367 -6.547 -6.981 -8.542 -10.151 -11.206 
9.31034 4.067 2.159 -4.280 -6.129 -6.424 -6.545 -8.453 -9.965 -10.988 
9.82759 5.100 3.863 -3.987 -1.667 -4.894 -6.545 -8.098 -9.727 -10.690 
10.34483 6.133 5.568 -3.693 4.820 -4.490 -4.755 -7.312 -9.291 -10.546 
10.86207 7.166 7.272 -3.400 7.346 -4.106 -4.461 -6.585 -8.858 -10.369 
11.37931 8.200 8.976 -3.107 9.873 6.788 -4.755 -6.305 -8.695 -9.903 
11.89655 9.233 10.680 -2.813 12.399 9.455 -3.950 -6.080 -8.280 -9.681 
12.41379 10.266 12.384 -2.355 14.925 12.122 -3.055 -5.725 -8.014 -9.385 
12.93103 11.299 14.089 -1.897 17.452 14.789 -0.711 -5.614 -7.520 -9.291 
13.44828 12.333 15.793 -1.439 19.978 17.456 -0.499 -5.443 -7.151 -9.257 
13.96552 13.366 17.497 -0.981 22.505 20.124 -0.286 -5.195 -7.151 -8.831 
14.48276 14.399 19.201 -0.523 25.031 22.791 -0.074 -4.279 -7.022 -8.468 
15.00000 14.399 19.201 -0.065 25.031 22.791 0.000 -3.834 -6.673 -7.835 
