# t[days] Lbol[erg/s]
0.51724 1.28251e+41
1.03448 4.89417e+41
1.55172 5.87016e+41
2.06897 5.87016e+41
2.58621 5.17600e+41
3.10345 4.36402e+41
3.62069 3.53432e+41
4.13793 2.67781e+41
4.65517 1.98633e+41
5.17241 1.40899e+41
5.68966 1.05546e+41
6.20690 7.94686e+40
6.72414 6.16145e+40
7.24138 4.96808e+40
7.75862 4.16391e+40
8.27586 3.48643e+40
8.79310 3.02927e+40
9.31034 2.71582e+40
9.82759 2.31207e+40
10.34483 1.96835e+40
10.86207 1.67573e+40
11.37931 1.42661e+40
11.89655 1.21452e+40
12.41379 1.03397e+40
12.93103 8.80254e+39
13.44828 7.49392e+39
13.96552 6.37985e+39
14.48276 5.43140e+39
15.00000 4.62394e+39
