# t[days] Lbol[erg/s]
0.51724 4.47172e+40
1.03448 4.47172e+40
1.55172 1.40645e+40
2.06897 7.05646e+39
2.58621 4.18301e+39
3.10345 2.94767e+39
3.62069 2.11443e+39
4.13793 1.55169e+39
4.65517 1.29894e+39
5.17241 1.01958e+39
5.68966 8.46884e+38
6.20690 7.12319e+38
6.72414 6.07130e+38
7.24138 4.99677e+38
7.75862 4.44134e+38
8.27586 3.79070e+38
8.79310 3.41283e+38
9.31034 2.93104e+38
9.82759 2.60890e+38
10.34483 2.32217e+38
10.86207 2.06695e+38
11.37931 1.83978e+38
11.89655 1.63758e+38
12.41379 1.45760e+38
12.93103 1.29740e+38
13.44828 1.15481e+38
13.96552 1.02789e+38
14.48276 9.14919e+37
15.00000 8.14364e+37
