# t[days] Lbol[erg/s]
1.22449 5.47688e+41
1.42857 5.47688e+41
1.63265 5.32788e+41
1.83673 5.20136e+41
2.04082 4.87398e+41
2.24490 4.68162e+41
2.44898 4.44091e+41
2.65306 4.26636e+41
2.85714 3.94530e+41
3.06122 3.73912e+41
3.26531 3.52233e+41
3.46939 3.29354e+41
3.67347 3.06625e+41
3.87755 2.84865e+41
4.08163 2.64296e+41
4.28571 2.48932e+41
4.48980 2.33294e+41
4.69388 2.14956e+41
4.89796 2.03247e+41
5.10204 1.87984e+41
5.30612 1.79294e+41
5.51020 1.65270e+41
5.71429 1.53168e+41
5.91837 1.42995e+41
