# t[days] Lbol[erg/s]
1.22449 4.45659e+40
1.42857 4.45659e+40
1.63265 3.91375e+40
1.83673 3.45566e+40
2.04082 2.97845e+40
2.24490 2.91703e+40
2.44898 2.48445e+40
2.65306 2.35447e+40
2.85714 2.01437e+40
3.06122 1.84879e+40
3.26531 1.63596e+40
3.46939 1.44913e+40
3.67347 1.37862e+40
3.87755 1.24319e+40
4.08163 1.06550e+40
4.28571 9.96760e+39
4.48980 8.42086e+39
4.69388 7.98095e+39
4.89796 7.12896e+39
5.10204 6.17978e+39
5.30612 5.84267e+39
5.51020 5.40508e+39
5.71429 4.50947e+39
5.91837 4.33448e+39
