# t[days] Lbol[erg/s]
1.22449 1.22827e+40
1.42857 1.22827e+40
1.63265 1.03851e+40
1.83673 9.19494e+39
2.04082 8.05157e+39
2.24490 7.36224e+39
2.44898 6.65156e+39
2.65306 6.06657e+39
2.85714 5.54640e+39
3.06122 5.11058e+39
3.26531 4.65005e+39
3.46939 4.34181e+39
3.67347 3.99746e+39
3.87755 3.72453e+39
4.08163 3.45391e+39
4.28571 3.21875e+39
4.48980 2.99405e+39
4.69388 2.78431e+39
4.89796 2.58614e+39
5.10204 2.43482e+39
5.30612 2.27477e+39
5.51020 2.11605e+39
5.71429 1.98577e+39
5.91837 1.85014e+39
