# t[days] Lbol[erg/s]
1.22449 1.72278e+40
1.42857 1.72278e+40
1.63265 1.45401e+40
1.83673 1.21903e+40
2.04082 1.04757e+40
2.24490 9.19919e+39
2.44898 7.98532e+39
2.65306 7.23610e+39
2.85714 6.44012e+39
3.06122 5.88959e+39
3.26531 5.41502e+39
3.46939 4.94366e+39
3.67347 4.49866e+39
3.87755 4.16144e+39
4.08163 3.82713e+39
4.28571 3.57919e+39
4.48980 3.34493e+39
4.69388 3.08452e+39
4.89796 2.87935e+39
5.10204 2.69479e+39
5.30612 2.52647e+39
5.51020 2.31700e+39
5.71429 2.19128e+39
5.91837 2.04367e+39
