# t[days] Lbol[erg/s]
1.22449 2.24128e+41
1.42857 2.24128e+41
1.63265 2.03570e+41
1.83673 1.84907e+41
2.04082 1.64655e+41
2.24490 1.45457e+41
2.44898 1.28528e+41
2.65306 1.13869e+41
2.85714 1.00233e+41
3.06122 8.98141e+40
3.26531 8.08996e+40
3.46939 7.28984e+40
3.67347 6.52584e+40
3.87755 5.96590e+40
4.08163 5.48243e+40
4.28571 4.94467e+40
4.48980 4.57240e+40
4.69388 4.17074e+40
4.89796 3.88453e+40
5.10204 3.58998e+40
5.30612 3.31439e+40
5.51020 3.07016e+40
5.71429 2.84765e+40
5.91837 2.66905e+40
