# t[days] Lbol[erg/s]
1.22449 1.55707e+41
1.42857 1.55707e+41
1.63265 1.46000e+41
1.83673 1.36623e+41
2.04082 1.23735e+41
2.24490 1.13018e+41
2.44898 1.05304e+41
2.65306 9.85618e+40
2.85714 9.04657e+40
3.06122 8.35862e+40
3.26531 7.79299e+40
3.46939 7.19628e+40
3.67347 6.79416e+40
3.87755 6.18911e+40
4.08163 5.76312e+40
4.28571 5.40503e+40
4.48980 4.94515e+40
4.69388 4.63372e+40
4.89796 4.39649e+40
5.10204 3.99628e+40
5.30612 3.79950e+40
5.51020 3.52493e+40
5.71429 3.29970e+40
5.91837 3.11524e+40
