# t[days] Lbol[erg/s]
1.22449 1.49685e+42
1.42857 1.49685e+42
1.63265 1.46476e+42
1.83673 1.38964e+42
2.04082 1.33159e+42
2.24490 1.23822e+42
2.44898 1.15264e+42
2.65306 1.06077e+42
2.85714 9.60701e+41
3.06122 8.75950e+41
3.26531 8.01080e+41
3.46939 7.35498e+41
3.67347 6.63279e+41
3.87755 6.08164e+41
4.08163 5.58517e+41
4.28571 5.12545e+41
4.48980 4.73522e+41
4.69388 4.19538e+41
4.89796 3.92420e+41
5.10204 3.62309e+41
5.30612 3.34826e+41
5.51020 3.07098e+41
5.71429 2.93936e+41
5.91837 2.62788e+41
