# t[days] Lbol[erg/s]
1.22449 3.27145e+41
1.42857 3.27145e+41
1.63265 3.09743e+41
1.83673 2.98520e+41
2.04082 2.81936e+41
2.24490 2.61315e+41
2.44898 2.42546e+41
2.65306 2.32351e+41
2.85714 2.13360e+41
3.06122 1.98972e+41
3.26531 1.85568e+41
3.46939 1.73414e+41
3.67347 1.61104e+41
3.87755 1.48120e+41
4.08163 1.39936e+41
4.28571 1.30762e+41
4.48980 1.20209e+41
4.69388 1.11636e+41
4.89796 1.04038e+41
5.10204 9.69254e+40
5.30612 9.03561e+40
5.51020 8.38291e+40
5.71429 7.83451e+40
5.91837 7.28263e+40
