# t[days] Lbol[erg/s]
1.22449 5.26201e+41
1.42857 5.39500e+41
1.63265 5.58185e+41
1.83673 5.86755e+41
2.04082 5.99674e+41
2.24490 6.14201e+41
2.44898 6.29377e+41
2.65306 6.42812e+41
2.85714 6.42812e+41
3.06122 6.40446e+41
3.26531 6.27936e+41
3.46939 6.15997e+41
3.67347 6.02359e+41
3.87755 5.82691e+41
4.08163 5.72457e+41
4.28571 5.45153e+41
4.48980 5.23135e+41
4.69388 5.03598e+41
4.89796 4.77626e+41
5.10204 4.56439e+41
5.30612 4.37114e+41
5.51020 4.14002e+41
5.71429 3.94706e+41
5.91837 3.70619e+41
