# t[days] Lbol[erg/s]
1.22449 9.39454e+40
1.42857 9.39454e+40
1.63265 8.94763e+40
1.83673 8.26141e+40
2.04082 7.99609e+40
2.24490 7.90385e+40
2.44898 7.74260e+40
2.65306 7.62730e+40
2.85714 7.62730e+40
3.06122 7.62730e+40
3.26531 7.66414e+40
3.46939 7.63443e+40
3.67347 7.63443e+40
3.87755 7.60869e+40
4.08163 7.60869e+40
4.28571 7.52808e+40
4.48980 7.47718e+40
4.69388 7.42550e+40
4.89796 7.25281e+40
5.10204 7.25188e+40
5.30612 7.23495e+40
5.51020 7.11428e+40
5.71429 6.88834e+40
5.91837 6.86714e+40
