# t[days] Lbol[erg/s]
1.22449 1.73040e+40
1.42857 1.73040e+40
1.63265 1.44816e+40
1.83673 1.22446e+40
2.04082 1.04321e+40
2.24490 9.16804e+39
2.44898 8.01874e+39
2.65306 7.21908e+39
2.85714 6.47582e+39
3.06122 5.89023e+39
3.26531 5.38493e+39
3.46939 4.93953e+39
3.67347 4.52335e+39
3.87755 4.12510e+39
4.08163 3.84148e+39
4.28571 3.61503e+39
4.48980 3.33718e+39
4.69388 3.08315e+39
4.89796 2.88838e+39
5.10204 2.68052e+39
5.30612 2.50230e+39
5.51020 2.34263e+39
5.71429 2.18191e+39
5.91837 2.05475e+39
