# t[days] u g r i z y J H K
1.22449 -10.781 -12.993 -14.200 -14.902 -15.182 -15.293 -15.320 -15.210 -14.933 
1.42857 -10.781 -12.993 -14.200 -14.902 -15.182 -15.293 -15.349 -15.236 -15.010 
1.63265 -10.375 -12.677 -14.015 -14.743 -15.075 -15.235 -15.349 -15.253 -15.076 
1.83673 -9.813 -12.402 -13.830 -14.616 -14.980 -15.181 -15.339 -15.253 -15.122 
2.04082 -9.417 -12.080 -13.531 -14.400 -14.812 -15.035 -15.217 -15.253 -15.122 
2.24490 -8.729 -11.675 -13.321 -14.211 -14.683 -14.893 -15.162 -15.217 -15.081 
2.44898 -8.382 -11.347 -13.004 -14.014 -14.492 -14.793 -15.066 -15.137 -15.081 
2.65306 -7.843 -11.031 -12.817 -13.811 -14.386 -14.634 -14.966 -15.111 -15.086 
2.85714 -7.307 -10.684 -12.505 -13.613 -14.175 -14.492 -14.862 -15.068 -15.086 
3.06122 -6.613 -10.332 -12.226 -13.393 -14.001 -14.278 -14.781 -14.999 -15.021 
3.26531 -5.783 -9.882 -11.965 -13.184 -13.797 -14.168 -14.604 -14.898 -14.989 
3.46939 -5.481 -9.518 -11.692 -12.952 -13.618 -14.019 -14.532 -14.819 -14.909 
3.67347 -4.783 -9.214 -11.403 -12.765 -13.475 -13.838 -14.396 -14.777 -14.835 
3.87755 -4.783 -8.804 -11.181 -12.534 -13.293 -13.683 -14.279 -14.686 -14.822 
4.08163 -4.411 -8.500 -10.886 -12.293 -13.118 -13.490 -14.183 -14.634 -14.794 
4.28571 -2.958 -7.888 -10.570 -12.045 -12.875 -13.335 -14.055 -14.515 -14.717 
4.48980 -2.958 -7.782 -10.373 -11.827 -12.652 -13.152 -13.871 -14.439 -14.670 
4.69388 -2.019 -7.127 -9.930 -11.611 -12.500 -12.995 -13.817 -14.364 -14.603 
4.89796 0.281 -7.106 -9.674 -11.316 -12.283 -12.808 -13.682 -14.295 -14.526 
5.10204 1.220 -6.534 -9.401 -11.103 -12.060 -12.634 -13.532 -14.164 -14.470 
5.30612 2.158 -6.077 -9.154 -10.886 -11.818 -12.457 -13.378 -14.091 -14.452 
5.51020 3.097 -6.060 -8.871 -10.700 -11.756 -12.311 -13.272 -13.975 -14.345 
5.71429 4.035 -5.421 -8.564 -10.474 -11.505 -12.030 -13.087 -13.883 -14.315 
5.91837 4.035 -4.981 -8.192 -10.188 -11.252 -11.866 -12.983 -13.804 -14.221 
