# t[days] u g r i z y J H K
1.22449 -10.653 -11.664 -12.631 -13.241 -13.502 -13.603 -13.469 -13.153 -12.903 
1.42857 -10.653 -11.664 -12.631 -13.301 -13.623 -13.665 -13.567 -13.459 -13.231 
1.63265 -10.336 -11.465 -12.567 -13.315 -13.663 -13.732 -13.724 -13.544 -13.300 
1.83673 -9.983 -11.316 -12.527 -13.321 -13.728 -13.841 -13.772 -13.626 -13.517 
2.04082 -9.649 -11.143 -12.493 -13.321 -13.770 -13.893 -13.873 -13.705 -13.534 
2.24490 -9.319 -10.984 -12.401 -13.275 -13.770 -13.900 -13.930 -13.824 -13.701 
2.44898 -8.937 -10.836 -12.273 -13.248 -13.745 -13.893 -13.945 -13.879 -13.711 
2.65306 -8.629 -10.590 -12.158 -13.166 -13.721 -13.877 -13.981 -13.889 -13.725 
2.85714 -8.269 -10.461 -12.114 -13.133 -13.674 -13.872 -13.981 -13.953 -13.846 
3.06122 -7.865 -10.297 -11.980 -13.022 -13.643 -13.803 -13.962 -13.968 -13.846 
3.26531 -7.592 -10.145 -11.873 -12.955 -13.546 -13.774 -13.962 -13.968 -13.846 
3.46939 -7.297 -9.856 -11.687 -12.838 -13.477 -13.728 -13.899 -13.966 -13.863 
3.67347 -6.905 -9.713 -11.577 -12.733 -13.366 -13.623 -13.863 -13.953 -13.863 
3.87755 -6.622 -9.585 -11.420 -12.618 -13.289 -13.571 -13.825 -13.891 -13.855 
4.08163 -6.234 -9.311 -11.275 -12.466 -13.164 -13.471 -13.773 -13.865 -13.845 
4.28571 -5.945 -9.082 -11.144 -12.357 -13.062 -13.397 -13.721 -13.846 -13.842 
4.48980 -5.803 -8.877 -10.946 -12.251 -12.966 -13.269 -13.632 -13.773 -13.802 
4.69388 -5.228 -8.688 -10.726 -12.069 -12.822 -13.159 -13.570 -13.762 -13.768 
4.89796 -5.099 -8.430 -10.622 -11.970 -12.710 -13.095 -13.500 -13.701 -13.713 
5.10204 -4.752 -8.213 -10.418 -11.776 -12.585 -12.971 -13.421 -13.660 -13.672 
5.30612 -4.564 -8.052 -10.201 -11.636 -12.498 -12.864 -13.301 -13.592 -13.648 
5.51020 -3.921 -7.792 -10.020 -11.439 -12.294 -12.758 -13.219 -13.543 -13.572 
5.71429 -3.893 -7.608 -9.859 -11.354 -12.207 -12.644 -13.152 -13.483 -13.560 
5.91837 -3.533 -7.346 -9.707 -11.218 -12.042 -12.499 -13.066 -13.425 -13.552 
