# t[days] Lbol[erg/s]
1.22449 1.20963e+41
1.42857 1.21875e+41
1.63265 1.21263e+41
1.83673 1.21263e+41
2.04082 1.16359e+41
2.24490 1.09202e+41
2.44898 1.05986e+41
2.65306 9.84366e+40
2.85714 9.47351e+40
3.06122 9.13214e+40
3.26531 9.06518e+40
3.46939 8.79005e+40
3.67347 8.57261e+40
3.87755 8.45558e+40
4.08163 8.35666e+40
4.28571 8.27046e+40
4.48980 8.09873e+40
4.69388 7.95606e+40
4.89796 7.95606e+40
5.10204 7.94209e+40
5.30612 7.94209e+40
5.51020 7.89740e+40
5.71429 7.88458e+40
5.91837 7.67230e+40
