# t[days] u g r i z y J H K
1.22449 -10.240 -12.641 -13.933 -14.620 -14.970 -15.126 -15.193 -15.073 -14.901 
1.42857 -10.240 -12.641 -13.933 -14.620 -14.970 -15.126 -15.193 -15.073 -14.901 
1.63265 -9.590 -12.212 -13.591 -14.365 -14.783 -14.888 -15.051 -15.035 -14.845 
1.83673 -8.859 -11.740 -13.278 -14.108 -14.519 -14.716 -14.911 -14.934 -14.809 
2.04082 -8.257 -11.296 -12.930 -13.833 -14.309 -14.502 -14.734 -14.833 -14.785 
2.24490 -7.487 -10.868 -12.529 -13.537 -14.062 -14.273 -14.567 -14.726 -14.718 
2.44898 -7.172 -10.392 -12.235 -13.263 -13.803 -14.074 -14.435 -14.655 -14.680 
2.65306 -6.129 -9.972 -11.916 -12.984 -13.550 -13.833 -14.292 -14.551 -14.618 
2.85714 -5.406 -9.616 -11.584 -12.690 -13.306 -13.640 -14.123 -14.447 -14.572 
3.06122 -4.591 -8.962 -11.158 -12.457 -13.069 -13.400 -13.952 -14.326 -14.481 
3.26531 -3.695 -8.647 -10.813 -12.165 -12.813 -13.212 -13.809 -14.262 -14.396 
3.46939 -3.332 -8.025 -10.531 -11.895 -12.573 -12.969 -13.640 -14.139 -14.383 
3.67347 -2.672 -7.761 -10.274 -11.577 -12.335 -12.743 -13.461 -14.041 -14.283 
3.87755 -2.182 -7.320 -9.847 -11.289 -12.043 -12.489 -13.332 -13.896 -14.229 
4.08163 -1.061 -6.973 -9.578 -11.086 -11.865 -12.337 -13.122 -13.819 -14.195 
4.28571 0.078 -6.716 -9.239 -10.772 -11.614 -12.040 -12.966 -13.686 -14.091 
4.48980 0.832 -6.083 -8.903 -10.547 -11.341 -11.848 -12.788 -13.573 -13.989 
4.69388 1.587 -5.914 -8.661 -10.276 -11.198 -11.543 -12.662 -13.420 -13.947 
4.89796 2.341 -5.307 -8.312 -10.005 -10.867 -11.404 -12.463 -13.328 -13.823 
5.10204 3.096 -4.906 -7.903 -9.714 -10.624 -11.149 -12.326 -13.200 -13.764 
5.30612 3.851 -4.864 -7.760 -9.470 -10.329 -10.963 -12.113 -13.080 -13.658 
5.51020 4.605 -4.176 -7.157 -9.258 -10.100 -10.733 -11.928 -12.948 -13.514 
5.71429 5.360 -4.145 -7.028 -8.922 -9.982 -10.533 -11.690 -12.811 -13.495 
5.91837 5.360 -4.145 -6.874 -8.634 -9.606 -10.186 -11.539 -12.737 -13.370 
