# t[days] Lbol[erg/s]
1.22449 1.66391e+41
1.42857 1.66391e+41
1.63265 1.51375e+41
1.83673 1.44951e+41
2.04082 1.39964e+41
2.24490 1.39414e+41
2.44898 1.30407e+41
2.65306 1.27445e+41
2.85714 1.18738e+41
3.06122 1.14483e+41
3.26531 1.09183e+41
3.46939 1.06406e+41
3.67347 1.02172e+41
3.87755 9.88967e+40
4.08163 9.61768e+40
4.28571 9.53245e+40
4.48980 9.09911e+40
4.69388 9.07767e+40
4.89796 8.83191e+40
5.10204 8.51034e+40
5.30612 8.35792e+40
5.51020 8.34022e+40
5.71429 8.19593e+40
5.91837 8.10628e+40
