# t[days] Lbol[erg/s]
1.22449 7.12512e+40
1.42857 7.42203e+40
1.63265 7.88194e+40
1.83673 8.09170e+40
2.04082 8.09170e+40
2.24490 8.02721e+40
2.44898 7.80556e+40
2.65306 7.59230e+40
2.85714 7.26083e+40
3.06122 6.78752e+40
3.26531 6.44107e+40
3.46939 6.06541e+40
3.67347 5.66108e+40
3.87755 5.29077e+40
4.08163 4.88603e+40
4.28571 4.53953e+40
4.48980 4.22018e+40
4.69388 3.88803e+40
4.89796 3.64783e+40
5.10204 3.35325e+40
5.30612 3.09301e+40
5.51020 2.89825e+40
5.71429 2.70887e+40
5.91837 2.52008e+40
