# t[days] Lbol[erg/s]
1.22449 1.58929e+40
1.42857 1.58929e+40
1.63265 1.32794e+40
1.83673 1.14050e+40
2.04082 9.89807e+39
2.24490 8.93695e+39
2.44898 7.95919e+39
2.65306 7.20328e+39
2.85714 6.41623e+39
3.06122 5.83342e+39
3.26531 5.35050e+39
3.46939 4.92919e+39
3.67347 4.42148e+39
3.87755 4.15307e+39
4.08163 3.74179e+39
4.28571 3.41439e+39
4.48980 3.21464e+39
4.69388 2.95920e+39
4.89796 2.72709e+39
5.10204 2.53003e+39
5.30612 2.32557e+39
5.51020 2.22253e+39
5.71429 2.05927e+39
5.91837 1.89881e+39
