# t[days] Lbol[erg/s]
1.22449 7.26025e+40
1.42857 7.26025e+40
1.63265 6.93065e+40
1.83673 6.58444e+40
2.04082 6.58444e+40
2.24490 6.73116e+40
2.44898 6.77592e+40
2.65306 6.85234e+40
2.85714 6.88628e+40
3.06122 6.91115e+40
3.26531 6.91278e+40
3.46939 6.91115e+40
3.67347 6.95631e+40
3.87755 6.87634e+40
4.08163 6.82681e+40
4.28571 6.81973e+40
4.48980 6.58452e+40
4.69388 6.51716e+40
4.89796 6.38731e+40
5.10204 6.23862e+40
5.30612 6.10304e+40
5.51020 6.03788e+40
5.71429 5.77522e+40
5.91837 5.64131e+40
