# t[days] Lbol[erg/s]
1.22449 2.62399e+41
1.42857 2.68219e+41
1.63265 2.77787e+41
1.83673 2.82013e+41
2.04082 2.93107e+41
2.24490 2.93509e+41
2.44898 2.93107e+41
2.65306 2.91812e+41
2.85714 2.87129e+41
3.06122 2.81921e+41
3.26531 2.75035e+41
3.46939 2.64464e+41
3.67347 2.55295e+41
3.87755 2.50163e+41
4.08163 2.38254e+41
4.28571 2.27271e+41
4.48980 2.21149e+41
4.69388 2.07566e+41
4.89796 1.97020e+41
5.10204 1.85718e+41
5.30612 1.78655e+41
5.51020 1.69138e+41
5.71429 1.59759e+41
5.91837 1.52390e+41
