# t[days] Lbol[erg/s]
1.22449 1.08371e+41
1.42857 1.08751e+41
1.63265 1.08371e+41
1.83673 1.04266e+41
2.04082 1.00909e+41
2.24490 9.39042e+40
2.44898 9.05761e+40
2.65306 8.66435e+40
2.85714 8.42265e+40
3.06122 8.35866e+40
3.26531 8.13074e+40
3.46939 8.13074e+40
3.67347 8.12928e+40
3.87755 8.19538e+40
4.08163 8.12928e+40
4.28571 7.99963e+40
4.48980 7.84170e+40
4.69388 7.76255e+40
4.89796 7.73206e+40
5.10204 7.73206e+40
5.30612 7.65060e+40
5.51020 7.56214e+40
5.71429 7.39735e+40
5.91837 7.32639e+40
