# t[days] Lbol[erg/s]
1.22449 2.16813e+41
1.42857 2.16813e+41
1.63265 2.06285e+41
1.83673 2.05368e+41
2.04082 1.95168e+41
2.24490 1.87050e+41
2.44898 1.76203e+41
2.65306 1.75753e+41
2.85714 1.73932e+41
3.06122 1.73932e+41
3.26531 1.72388e+41
3.46939 1.73490e+41
3.67347 1.73490e+41
3.87755 1.73490e+41
4.08163 1.73184e+41
4.28571 1.72298e+41
4.48980 1.72298e+41
4.69388 1.70914e+41
4.89796 1.70872e+41
5.10204 1.70553e+41
5.30612 1.70375e+41
5.51020 1.70243e+41
5.71429 1.68854e+41
5.91837 1.67892e+41
