# t[days] Lbol[erg/s]
1.22449 5.93362e+41
1.42857 5.93362e+41
1.63265 5.50225e+41
1.83673 5.01281e+41
2.04082 4.58881e+41
2.24490 4.15503e+41
2.44898 3.76817e+41
2.65306 3.40722e+41
2.85714 3.08386e+41
3.06122 2.78691e+41
3.26531 2.53163e+41
3.46939 2.30424e+41
3.67347 2.09936e+41
3.87755 1.91734e+41
4.08163 1.76324e+41
4.28571 1.62104e+41
4.48980 1.49791e+41
4.69388 1.37360e+41
4.89796 1.28225e+41
5.10204 1.18396e+41
5.30612 1.08760e+41
5.51020 1.01002e+41
5.71429 9.37400e+40
5.91837 8.81137e+40
